65	24781	0
65	24803	0
65	24805	0
65	24816	0
65	24844	0
65	24886	0
65	24900	0
65	24911	0
65	24919	0
65	24939	0
65	24957	0
65	24958	0
65	24959	0
65	24969	0
65	24992	0
65	25005	0
65	25006	0
65	25014	0
65	25015	0
65	25016	0
65	25017	0
65	25018	0
65	25019	0
65	25027	0
65	25028	0
65	25029	0
65	25045	0
65	25056	0
65	25057	0
65	25062	0
65	25063	0
65	25065	0
65	25066	0
65	25067	0
65	25069	0
65	25073	0
65	25077	0
65	25078	0
65	25079	0
65	25091	0
65	25094	0
65	25095	0
65	25099	0
65	25107	0
65	25108	0
65	25109	0
65	25117	0
65	25119	0
65	25120	0
65	25121	0
65	25122	0
65	25155	0
65	25156	0
65	25177	0
65	25183	0
65	25184	0
65	25185	0
65	25186	0
65	25215	0
65	25221	0
65	25223	0
65	25226	0
65	25249	0
65	25250	0
65	25273	0
65	25302	0
65	25304	0
65	25322	0
65	25337	0
65	25338	0
65	25342	0
65	25382	0
65	25886	0
65	26050	0
65	26128	0
65	26655	0
65	28064	0
65	28403	0
65	28629	0
65	29738	0
65	31125	0
65	31408	0
65	32690	0
65	32823	0
65	32824	0
65	32837	0
65	32847	0
65	32848	0
65	33170	0
65	33492	0
65	33659	0
65	33674	0
65	33719	0
65	33755	0
65	33757	0
65	33984	0
65	34082	0
65	34104	0
65	34162	0
65	34242	0
65	34422	0
65	34434	0
65	34439	0
65	34480	0
65	34490	0
65	34492	0
65	34498	0
65	34504	0
65	34526	0
65	34527	0
65	35953	0
65	36121	0
65	37796	0
65	38059	0
65	38402	0
65	39433	0
65	39490	0
65	39903	0
65	40088	0
65	40125	0
65	40174	0
65	40194	0
65	40202	0
65	40203	0
65	40511	0
65	40807	0
65	41144	0
65	41436	0
65	41541	0
65	42236	0
65	42237	0
65	42238	0
65	43360	0
65	43488	0
65	43542	0
65	43565	0
65	43641	0
65	43756	0
65	43759	0
65	43760	0
65	43838	0
65	43840	0
65	43841	0
65	43866	0
65	43867	0
65	43874	0
65	43948	0
65	44110	0
65	44220	0
65	45389	0
65	45394	0
65	45460	0
65	46483	0
65	46485	0
65	47090	0
65	47092	0
65	47368	0
65	47420	0
65	47556	0
66	24	1
67	10	1
67	48167	0
68	6	1
68	24	1
69	6	1
69	38	1
70	39	1
70	30137	0
70	38525	0
72	40	1
73	6	1
74	10	1
74	9121	0
74	23722	0
74	24171	0
74	24273	0
74	24274	0
74	24277	0
74	24308	0
74	24335	0
74	24355	0
74	24435	0
74	24458	0
74	24472	0
74	24500	0
74	24501	0
74	24819	0
74	24823	0
74	24827	0
74	24903	0
74	24912	0
74	24975	0
74	24978	0
74	25150	0
74	25384	0
74	25473	0
74	25739	0
74	25779	0
74	25969	0
74	26028	0
74	26059	0
74	26078	0
74	26153	0
74	26160	0
74	26163	0
74	26181	0
74	26199	0
74	26219	0
74	26277	0
74	26296	0
74	26302	0
74	26309	0
74	26362	0
74	26485	0
74	26973	0
74	27158	0
74	27159	0
74	27160	0
74	27161	0
74	27162	0
74	27163	0
74	27164	0
74	27209	0
74	27210	0
74	27616	0
74	27662	0
74	27675	0
74	27715	0
74	27994	0
74	28158	0
74	28221	0
74	28513	0
74	28519	0
74	29275	0
74	29321	0
74	29322	0
74	29532	0
74	29889	0
74	30325	0
74	30338	0
74	30516	0
74	30863	0
74	30916	0
74	30975	0
74	30976	0
74	30977	0
74	30978	0
74	30979	0
74	31265	0
74	31266	0
74	31267	0
74	31288	0
74	31508	0
74	31568	0
74	31571	0
74	31686	0
74	31749	0
74	31769	0
74	31829	0
74	31837	0
74	31866	0
74	31930	0
74	31931	0
74	31989	0
74	32030	0
74	32031	0
74	32032	0
74	32043	0
74	32064	0
74	32092	0
74	32100	0
74	32114	0
74	32116	0
74	32507	0
74	32608	0
74	33003	0
74	33489	0
74	33662	0
74	33760	0
74	33960	0
74	34051	0
74	34078	0
74	34522	0
74	35581	0
74	35985	0
74	35986	0
74	35987	0
74	35989	0
74	36005	0
74	36035	0
74	36039	0
74	36051	0
74	36089	0
74	36195	0
74	36322	0
74	36659	0
74	36971	0
74	36987	0
74	36993	0
74	37002	0
74	37019	0
74	37309	0
74	37450	0
74	37505	0
74	37549	0
74	37576	0
74	37592	0
74	37731	0
74	37875	0
74	38896	0
74	38908	0
74	39542	0
74	39986	0
74	40207	0
74	40208	0
74	40209	0
74	40210	0
74	40211	0
74	40212	0
74	40213	0
74	40214	0
74	40216	0
74	40217	0
74	40218	0
74	40219	0
74	40220	0
74	40228	0
74	40234	0
74	40235	0
74	40255	0
74	40293	0
74	40768	0
74	40937	0
74	41176	0
74	41462	0
74	41463	0
74	41464	0
74	41465	0
74	41466	0
74	41468	0
74	41634	0
74	41635	0
74	41636	0
74	41661	0
74	41683	0
74	41685	0
74	41858	0
74	41859	0
74	41860	0
74	41861	0
74	41862	0
74	41863	0
74	41864	0
74	42371	0
74	43082	0
74	43629	0
74	43685	0
74	43802	0
74	43991	0
74	44085	0
74	44086	0
74	44087	0
74	44088	0
74	44089	0
74	44090	0
74	44292	0
74	44337	0
74	44554	0
74	44607	0
74	44608	0
74	44646	0
74	44707	0
74	44708	0
74	44750	0
74	45136	0
74	45165	0
74	45214	0
74	45216	0
74	45217	0
74	45220	0
74	45221	0
74	45222	0
74	45271	0
74	45426	0
74	45435	0
74	47793	0
74	47806	0
74	47808	0
74	47884	0
74	48391	0
74	48392	0
74	48394	0
74	48529	0
74	48530	0
74	48533	0
74	48534	0
74	48535	0
74	48593	0
74	48606	0
74	48695	0
74	48768	0
74	48769	0
74	48770	0
74	48884	0
74	49031	0
74	49108	0
74	49256	0
74	49275	0
74	49425	0
74	49426	0
74	49486	0
75	41	0
75	41	1
75	42	1
75	43	1
75	44	0
75	45	0
76	6	1
76	24120	0
76	24377	0
76	24433	0
76	24862	0
76	24863	0
76	24864	0
76	24865	0
76	25419	0
76	27156	0
76	27207	0
76	27329	0
76	28944	0
76	30548	0
76	36604	0
76	37057	0
76	37182	0
76	38089	0
76	40775	0
76	43085	0
76	43539	0
76	43677	0
76	45154	0
76	45474	0
76	45628	0
76	46377	0
76	47038	0
77	10	1
77	46	0
77	47	0
77	48	0
77	49	0
77	50	0
77	51	0
77	52	0
77	53	0
77	54	0
77	55	0
77	56	0
77	57	0
77	58	0
77	59	0
77	60	0
77	61	0
77	62	0
77	63	0
77	64	0
77	65	0
77	66	0
77	67	0
77	68	0
77	69	0
77	34700	0
77	34707	0
77	47007	0
78	10	1
78	12	1
79	10	1
80	10	1
81	6	1
82	24	1
83	24	1
84	9	1
84	70	1
85	7	1
85	10	1
85	12	1
86	71	1
87	10	1
87	12	1
87	25787	0
87	30847	0
87	32829	0
87	36656	0
87	39676	0
87	41932	0
87	45349	0
88	6	1
88	15	1
88	16	1
88	72	0
88	35761	0
88	35913	0
89	6	1
90	6	1
91	10	1
91	4551	0
91	4552	0
91	4553	0
91	4554	0
91	4555	0
91	4556	0
91	4557	0
91	4558	0
91	4559	0
91	4560	0
91	4561	0
91	4562	0
91	4563	0
91	4564	0
91	4565	0
91	4566	0
91	4567	0
91	4568	0
91	4569	0
91	4570	0
91	4571	0
91	4572	0
91	4573	0
91	4574	0
91	4575	0
91	4576	0
91	4577	0
91	4578	0
91	4579	0
91	4580	0
91	4581	0
91	4582	0
91	4583	0
91	4584	0
91	4585	0
91	4586	0
91	4587	0
91	4588	0
91	4589	0
91	4590	0
91	4591	0
91	4592	0
91	4593	0
91	4594	0
91	4595	0
91	23673	0
91	23918	0
91	24244	0
91	24285	0
91	24556	0
91	24773	0
91	24774	0
91	24775	0
91	25001	0
91	25050	0
91	25051	0
91	25242	0
91	25243	0
91	25244	0
91	25245	0
91	25246	0
91	25500	0
91	25826	0
91	25836	0
91	25948	0
91	26096	0
91	26107	0
91	26118	0
91	26197	0
91	26255	0
91	26282	0
91	26654	0
91	26933	0
91	27135	0
91	27136	0
91	27368	0
91	27416	0
91	27648	0
91	27653	0
91	27674	0
91	27697	0
91	27789	0
91	27807	0
91	27846	0
91	27885	0
91	28303	0
91	28304	0
91	28331	0
91	28407	0
91	28499	0
91	28589	0
91	28600	0
91	28621	0
91	28628	0
91	28781	0
91	28821	0
91	28996	0
91	29040	0
91	29169	0
91	29315	0
91	29530	0
91	29598	0
91	29599	0
91	29735	0
91	29736	0
91	29842	0
91	29846	0
91	30103	0
91	30110	0
91	30118	0
91	30120	0
91	30146	0
91	30206	0
91	30294	0
91	30295	0
91	30296	0
91	30747	0
91	30771	0
91	30773	0
91	30790	0
91	30848	0
91	30851	0
91	30913	0
91	31326	0
91	31437	0
91	31478	0
91	31580	0
91	31670	0
91	31685	0
91	31705	0
91	31823	0
91	32071	0
91	32110	0
91	32152	0
91	32153	0
91	32154	0
91	32233	0
91	32360	0
91	32626	0
91	32646	0
91	32685	0
91	32698	0
91	32707	0
91	32900	0
91	32964	0
91	33002	0
91	33022	0
91	33069	0
91	33198	0
91	33479	0
91	33483	0
91	33502	0
91	33764	0
91	33915	0
91	34004	0
91	34076	0
91	34094	0
91	34146	0
91	34313	0
91	34343	0
91	34443	0
91	34444	0
91	34445	0
91	34639	0
91	34640	0
91	34641	0
91	34660	0
91	34662	0
91	34664	0
91	34937	0
91	36057	0
91	36146	0
91	36207	0
91	36334	0
91	36346	0
91	36367	0
91	36510	0
91	36541	0
91	36564	0
91	36584	0
91	36630	0
91	36798	0
91	37088	0
91	37253	0
91	37319	0
91	37536	0
91	37547	0
91	37579	0
91	37596	0
91	37657	0
91	37663	0
91	37694	0
91	37857	0
91	37858	0
91	37918	0
91	37957	0
91	38061	0
91	38068	0
91	38069	0
91	38070	0
91	38104	0
91	38316	0
91	38368	0
91	38395	0
91	38438	0
91	38488	0
91	38497	0
91	38505	0
91	38508	0
91	38614	0
91	38648	0
91	38739	0
91	38740	0
91	38917	0
91	38921	0
91	39038	0
91	39053	0
91	39125	0
91	39172	0
91	39260	0
91	39338	0
91	39344	0
91	39489	0
91	39642	0
91	39755	0
91	39858	0
91	39898	0
91	39913	0
91	39922	0
91	39942	0
91	39985	0
91	40013	0
91	40060	0
91	40077	0
91	40149	0
91	40422	0
91	40566	0
91	40684	0
91	40699	0
91	40733	0
91	40734	0
91	40735	0
91	40864	0
91	40888	0
91	40984	0
91	41044	0
91	41100	0
91	41166	0
91	41167	0
91	42097	0
91	42098	0
91	42389	0
91	42804	0
91	43239	0
91	43255	0
91	43316	0
91	43337	0
91	43372	0
91	43583	0
91	43920	0
91	43999	0
91	44584	0
91	44741	0
91	44742	0
91	44979	0
91	45041	0
91	45269	0
91	45334	0
91	45386	0
91	45415	0
91	46119	0
91	46146	0
91	46197	0
91	46198	0
91	46199	0
91	46200	0
91	46556	0
91	46558	0
91	47522	0
91	47853	0
91	48019	0
91	48029	0
91	48031	0
91	48032	0
91	48033	0
91	48039	0
91	48044	0
91	48045	0
91	48046	0
91	48069	0
91	48070	0
91	48071	0
91	48084	0
91	48301	0
91	48307	0
91	48310	0
91	48333	0
91	48370	0
91	48587	0
91	48588	0
91	48709	0
91	48712	0
91	49118	0
92	6	1
92	7139	0
92	23658	0
92	24026	0
92	24786	0
92	25242	0
92	25243	0
92	25244	0
92	25245	0
92	25246	0
92	25247	0
92	25248	0
92	25253	0
92	27325	0
92	29169	0
92	30186	0
92	30189	0
92	30667	0
92	31949	0
92	31950	0
92	32012	0
92	32205	0
92	34041	0
92	34968	0
92	34970	0
92	37175	0
92	38438	0
92	38592	0
92	38596	0
92	39171	0
92	39707	0
92	40098	0
92	40576	0
92	40769	0
92	41044	0
92	43918	0
92	43919	0
92	43920	0
92	45163	0
92	46512	0
92	47743	0
92	47811	0
92	49033	0
92	49034	0
93	6	1
93	12	1
93	24	1
93	100	1
93	30021	0
93	31481	0
93	35342	0
93	38812	0
93	39362	0
94	6	1
95	24	1
96	73	1
97	24	1
97	74	1
97	75	0
97	76	0
97	77	0
97	78	0
97	79	0
97	80	0
97	81	0
97	82	0
97	83	0
97	84	0
97	85	0
97	86	0
97	87	0
97	88	0
97	89	0
97	90	0
97	91	0
97	92	0
97	32251	0
97	34963	0
97	39815	0
98	93	1
98	94	1
98	95	1
99	96	1
99	97	0
99	98	0
100	7	1
100	99	1
101	8	1
101	32019	0
101	32025	0
101	40997	0
101	41168	0
102	24	1
102	74	1
102	100	1
102	101	0
102	102	0
102	103	0
102	104	0
102	105	0
102	34955	0
103	24	1
103	106	0
103	107	0
103	108	0
103	109	0
103	110	0
103	111	0
103	112	0
103	113	0
103	114	0
103	115	0
103	116	0
103	117	0
103	118	0
103	119	0
103	120	0
103	121	0
103	122	0
103	123	0
103	124	0
103	125	0
103	126	0
103	127	0
103	34956	0
104	24	1
104	100	1
104	128	1
104	129	0
105	24	1
105	74	1
105	100	1
105	130	0
105	131	0
105	132	0
105	133	0
105	134	0
105	135	0
105	136	0
105	137	0
105	138	0
105	139	0
105	140	0
105	141	0
105	142	0
105	143	0
105	144	0
105	145	0
105	146	0
105	147	0
105	148	0
105	149	0
105	150	0
105	151	0
105	34957	0
106	24	1
106	74	1
106	100	1
106	152	0
106	153	0
106	154	0
106	155	0
106	156	0
106	157	0
106	158	0
106	159	0
106	160	0
106	161	0
106	162	0
106	163	0
106	34958	0
107	24	1
107	164	0
107	165	0
107	166	0
107	167	0
107	168	0
107	169	0
107	170	0
107	171	0
107	172	0
107	173	0
107	174	0
107	175	0
107	176	0
107	177	0
107	178	0
107	179	0
107	180	0
107	34959	0
108	24	1
108	74	1
108	100	1
108	181	0
108	182	0
108	183	0
108	184	0
108	185	0
108	186	0
108	187	0
108	188	0
108	189	0
108	190	0
108	191	0
108	192	0
108	193	0
108	194	0
108	195	0
108	25917	0
108	39397	0
108	41957	0
109	24	1
109	74	1
109	100	1
109	196	0
109	197	0
109	198	0
109	199	0
109	200	0
109	201	0
109	202	0
109	203	0
109	204	0
109	205	0
109	206	0
109	207	0
109	208	0
110	74	1
110	209	0
111	74	1
111	100	1
111	210	0
112	24	1
112	74	1
112	100	1
113	24	1
113	74	1
113	100	1
114	24	1
114	100	1
114	211	1
115	8	1
116	24	1
116	231	1
116	24083	0
116	24153	0
116	24205	0
116	24378	0
116	24562	0
116	24634	0
116	24809	0
116	24810	0
116	25269	0
116	25337	0
116	25338	0
116	25340	0
116	30203	0
116	30234	0
116	31019	0
116	31941	0
116	32479	0
116	34967	0
116	38611	0
116	38645	0
116	39234	0
116	43317	0
116	43560	0
116	43782	0
116	46316	0
116	46927	0
116	47735	0
116	49048	0
117	231	1
117	31277	0
117	48435	0
117	48441	0
117	48894	0
118	231	1
118	31328	0
118	39264	0
119	6	1
120	6	1
121	6	1
122	6	1
123	6	1
123	15	1
123	16	1
124	6	1
124	35822	0
125	6	1
126	15	1
127	12	1
127	23961	0
127	23963	0
127	23964	0
127	23965	0
127	25074	0
127	25075	0
127	27382	0
127	27493	0
127	31258	0
127	34442	0
127	34781	0
127	37178	0
127	37272	0
127	43441	0
127	43442	0
127	48946	0
127	48951	0
127	48953	0
127	48954	0
128	17	1
128	212	0
128	212	1
128	213	0
128	214	0
128	31491	0
128	34051	0
128	44707	0
128	44708	0
128	47869	0
128	48410	0
128	48801	0
128	49445	0
128	49446	0
129	8	1
129	215	0
129	23667	0
129	23740	0
129	23975	0
129	23977	0
129	24022	0
129	24163	0
129	24655	0
129	24656	0
129	24659	0
129	24660	0
129	24661	0
129	24662	0
129	24663	0
129	24664	0
129	24665	0
129	25964	0
129	26396	0
129	26661	0
129	27295	0
129	28532	0
129	28654	0
129	29374	0
129	29445	0
129	29536	0
129	29537	0
129	29852	0
129	30522	0
129	31236	0
129	31237	0
129	31250	0
129	31902	0
129	32036	0
129	32247	0
129	32501	0
129	32757	0
129	33417	0
129	33451	0
129	34327	0
129	34328	0
129	34355	0
129	34667	0
129	34748	0
129	35598	0
129	36333	0
129	36596	0
129	36729	0
129	37122	0
129	37208	0
129	39731	0
129	39743	0
129	40238	0
129	40360	0
129	40507	0
129	41395	0
129	43070	0
129	43449	0
129	43451	0
129	43568	0
129	43743	0
129	43744	0
129	43745	0
129	43746	0
129	43747	0
129	44384	0
129	44666	0
129	44667	0
129	46658	0
129	47618	0
129	47662	0
129	47663	0
129	47915	0
129	48123	0
129	48381	0
129	48473	0
129	48822	0
129	48972	0
129	49008	0
129	49533	0
130	216	0
130	216	1
130	217	0
130	24163	0
130	24655	0
130	28654	0
130	43743	0
130	48123	0
130	48822	0
131	218	1
131	219	1
132	220	1
132	48016	0
132	48034	0
132	48035	0
133	220	1
134	220	1
135	220	1
135	221	1
135	222	1
136	220	1
137	24	1
137	100	1
137	128	1
138	24	1
138	100	1
138	128	1
138	223	0
139	24	1
139	100	1
139	128	1
140	24	1
140	100	1
140	128	1
140	224	0
141	24	1
141	33618	0
141	41282	0
142	24	1
142	33516	0
142	40935	0
143	225	0
143	225	1
143	226	0
144	8	1
145	24	1
145	32632	0
145	32942	0
145	39996	0
146	227	1
146	228	1
147	227	1
148	24	1
148	229	1
149	24	1
149	229	1
150	12	1
150	230	0
150	26434	0
150	36445	0
151	231	1
152	232	1
153	233	1
153	234	1
153	235	1
154	236	1
155	3	1
155	237	1
155	238	1
156	74	1
157	74	1
158	24	1
158	28298	0
158	30027	0
158	30154	0
158	33120	0
158	33493	0
158	33547	0
158	33586	0
158	33754	0
158	38045	0
158	38542	0
158	38818	0
158	40815	0
158	41107	0
158	41234	0
158	45388	0
158	47196	0
159	239	0
159	239	1
159	240	0
159	241	0
160	242	1
160	243	1
161	242	1
161	243	1
162	244	1
162	245	0
162	28299	0
162	30105	0
162	30124	0
162	38049	0
162	38491	0
162	38512	0
162	41074	0
163	24	1
163	74	1
163	246	0
164	24	1
165	247	1
165	27839	0
165	37639	0
166	248	1
166	249	0
167	250	1
167	29584	0
167	29585	0
167	29586	0
167	36144	0
167	37879	0
167	44227	0
167	44228	0
167	46355	0
167	46552	0
168	251	1
168	27956	0
168	34143	0
168	38681	0
168	40145	0
168	46215	0
169	24	1
170	24	1
171	252	1
171	24469	0
171	26701	0
171	34340	0
171	34341	0
171	34999	0
171	36277	0
171	44805	0
171	46278	0
171	47534	0
171	47910	0
171	47942	0
171	48010	0
171	48136	0
171	48983	0
172	24	1
172	253	0
172	25877	0
172	27981	0
172	28044	0
172	28088	0
172	28274	0
172	29123	0
172	29717	0
172	30622	0
172	31379	0
172	31450	0
172	31553	0
172	31563	0
172	31791	0
172	31825	0
172	31993	0
172	32860	0
172	32864	0
172	32898	0
172	32910	0
172	33347	0
172	33476	0
172	33477	0
172	33592	0
172	33593	0
172	35715	0
172	36362	0
172	37777	0
172	37821	0
172	37940	0
172	39388	0
172	39514	0
172	39565	0
172	39624	0
172	39639	0
172	40686	0
172	40687	0
172	40688	0
172	40689	0
172	41078	0
172	41138	0
172	41242	0
172	41243	0
172	42904	0
172	45010	0
172	45014	0
172	46137	0
172	47548	0
172	49430	0
172	49443	0
173	24	1
173	25854	0
173	26739	0
173	26792	0
173	29718	0
173	30558	0
173	31221	0
173	31369	0
173	31917	0
173	32321	0
173	32896	0
173	33303	0
173	35715	0
173	36009	0
173	36340	0
173	37006	0
173	39372	0
173	40440	0
173	40660	0
173	45011	0
173	45019	0
173	46178	0
173	46357	0
173	48804	0
173	49024	0
173	49397	0
173	49429	0
173	49437	0
174	24	1
174	254	1
174	255	1
174	25355	0
174	27333	0
174	37191	0
174	41088	0
174	41232	0
174	41855	0
175	256	1
175	23996	0
175	24914	0
175	25854	0
175	25877	0
175	26739	0
175	26792	0
175	28044	0
175	28088	0
175	28274	0
175	29717	0
175	29718	0
175	30533	0
175	30558	0
175	30622	0
175	31221	0
175	31369	0
175	31379	0
175	31450	0
175	31553	0
175	31563	0
175	31791	0
175	31825	0
175	31917	0
175	31992	0
175	32321	0
175	32860	0
175	32864	0
175	32896	0
175	32898	0
175	32991	0
175	33303	0
175	33347	0
175	33476	0
175	33477	0
175	33592	0
175	34104	0
175	35146	0
175	35154	0
175	36009	0
175	36340	0
175	37006	0
175	37204	0
175	37777	0
175	37821	0
175	37940	0
175	39372	0
175	39388	0
175	39514	0
175	39565	0
175	39624	0
175	39639	0
175	39974	0
175	40088	0
175	40440	0
175	40660	0
175	40669	0
175	40686	0
175	40688	0
175	40689	0
175	41138	0
175	41242	0
175	42904	0
175	45011	0
175	45014	0
175	45019	0
175	45160	0
175	45460	0
175	45943	0
175	46178	0
175	46357	0
175	47001	0
175	47799	0
175	48804	0
175	49024	0
175	49397	0
175	49437	0
175	49443	0
176	257	1
177	24	1
177	258	1
177	259	0
177	259	1
177	23667	0
177	23739	0
177	24027	0
177	24029	0
177	24030	0
177	24031	0
177	24105	0
177	28993	0
177	29433	0
177	29741	0
177	31219	0
177	31223	0
177	31250	0
177	34745	0
177	35597	0
177	41195	0
177	43532	0
177	46999	0
177	47803	0
177	47804	0
177	48011	0
177	48012	0
177	48461	0
177	48803	0
178	24	1
178	260	1
179	24	1
179	257	1
179	261	0
179	262	0
179	263	0
179	264	0
179	265	0
179	266	0
179	267	0
179	268	0
179	269	0
179	270	0
179	271	0
179	272	0
179	273	0
179	274	0
179	275	0
179	276	0
179	277	0
179	278	0
179	279	0
179	33157	0
179	35142	0
180	24	1
180	254	1
180	24862	0
180	24863	0
180	24864	0
180	24865	0
180	24885	0
180	25162	0
180	26060	0
180	26454	0
180	27138	0
180	27139	0
180	27140	0
180	27141	0
180	27142	0
180	27143	0
180	27144	0
180	27145	0
180	27147	0
180	27148	0
180	27149	0
180	27150	0
180	27151	0
180	27152	0
180	27153	0
180	27154	0
180	27155	0
180	27317	0
180	27325	0
180	27468	0
180	27498	0
180	27698	0
180	27945	0
180	28292	0
180	28329	0
180	28422	0
180	28511	0
180	28512	0
180	28517	0
180	28520	0
180	28529	0
180	28531	0
180	28535	0
180	28536	0
180	28539	0
180	28540	0
180	28542	0
180	28543	0
180	28544	0
180	28589	0
180	28821	0
180	28954	0
180	29599	0
180	29611	0
180	29631	0
180	29642	0
180	29643	0
180	30261	0
180	30262	0
180	30545	0
180	30850	0
180	30887	0
180	30917	0
180	30926	0
180	31330	0
180	31506	0
180	31516	0
180	31518	0
180	31669	0
180	32015	0
180	32307	0
180	32386	0
180	32387	0
180	32514	0
180	32566	0
180	32567	0
180	32602	0
180	32647	0
180	32951	0
180	33040	0
180	33041	0
180	33042	0
180	33064	0
180	33080	0
180	33123	0
180	33183	0
180	33184	0
180	33220	0
180	33249	0
180	33268	0
180	33269	0
180	33314	0
180	33654	0
180	33791	0
180	33865	0
180	33866	0
180	33868	0
180	33870	0
180	33872	0
180	33873	0
180	33874	0
180	33875	0
180	34147	0
180	34251	0
180	34252	0
180	34253	0
180	34254	0
180	34441	0
180	34600	0
180	34615	0
180	35045	0
180	36056	0
180	36057	0
180	36070	0
180	36409	0
180	36415	0
180	36543	0
180	36544	0
180	37055	0
180	37059	0
180	37155	0
180	37175	0
180	37385	0
180	37455	0
180	37456	0
180	37580	0
180	37660	0
180	37953	0
180	38026	0
180	38104	0
180	38249	0
180	38461	0
180	38675	0
180	38676	0
180	39267	0
180	39835	0
180	39859	0
180	40030	0
180	40031	0
180	40032	0
180	40033	0
180	40055	0
180	40072	0
180	40152	0
180	40188	0
180	40557	0
180	40558	0
180	40559	0
180	40834	0
180	41418	0
180	42195	0
180	42196	0
180	42197	0
