217	3	775	3110
218	2	3103	3110
219	3	775	3111
220	3	775	3112
221	3	775	3113
222	3	775	3114
223	2	775	3115
224	2	3116	3115
225	3	775	3117
226	3	3119	3118
227	3	3120	3118
228	3	775	3121
229	3	775	3122
230	3	775	3123
231	3	775	3124
232	3	3119	3125
233	3	3126	3125
234	3	3085	3129
235	3	3128	3130
236	3	3128	3131
237	3	3080	3132
238	3	3082	3132
239	3	3128	3133
240	3	2714	3134
241	3	3078	3135
242	3	3128	3135
243	3	3128	3136
244	3	3082	3137
245	3	3138	3137
246	3	3128	3139
247	3	3080	3140
248	3	3082	3140
249	2	3141	3140
250	3	3128	3142
251	2	3128	3143
252	2	3144	3143
253	2	3128	3145
254	2	3144	3145
255	3	3128	3146
256	3	3078	3147
257	3	3128	3148
258	3	3150	3149
259	3	3151	3149
260	3	3128	3152
261	3	3128	3153
262	3	3128	3154
263	3	3080	3155
264	3	3082	3155
265	3	3082	3156
266	3	3138	3156
267	3	2714	3157
268	3	2714	3158
269	2	3089	3159
270	2	3160	3159
271	3	2714	3161
272	3	2714	3162
273	3	2714	3163
274	3	3165	3164
275	3	3120	3164
276	3	2714	3166
277	3	2714	3167
278	3	2714	3168
279	3	2714	3169
280	3	2714	3170
281	3	2714	3171
282	3	2714	3172
283	3	2714	3173
284	3	2714	3174
285	3	2714	3175
286	3	2714	3176
287	3	2714	3177
288	3	2714	3178
289	3	2714	3179
290	3	3181	3180
291	3	2714	3182
292	2	3078	3184
293	2	3185	3184
294	2	3207	3208
295	2	3209	3208
296	2	3214	3213
297	2	3215	3213
298	3	3262	3261
299	2	3273	3272
300	2	3274	3272
301	2	3275	3272
302	2	3276	3272
303	2	3277	3272
304	2	3312	3311
305	2	3312	3313
306	2	3318	3321
307	2	3323	3322
308	2	3325	3324
309	2	2650	3462
310	2	3463	3462
311	3	3485	3486
312	3	3487	3486
313	3	3487	3488
314	3	3489	3488
315	3	3485	3490
316	3	3491	3490
317	3	3491	3492
318	3	3489	3492
319	3	3491	3493
320	3	3494	3493
321	3	3537	3542
322	3	3537	3543
323	3	3537	3544
324	3	3570	3574
325	2	3636	3637
326	2	3715	3716
327	2	2739	3736
328	2	3738	3737
329	2	3739	3737
330	2	3740	3737
331	2	3274	3741
332	2	230	3741
333	2	3275	3741
334	2	3276	3741
335	2	3742	3741
336	2	3277	3741
337	2	3744	3745
338	2	3746	3745
339	2	3747	3745
340	2	3748	3745
341	2	3571	3771
342	2	3770	3771
343	2	3772	3771
344	3	3774	3773
345	2	3775	3773
346	3	3774	3776
347	2	3777	3776
348	2	3274	3820
349	2	230	3820
350	2	3857	3856
351	2	3571	3858
352	2	3859	3858
353	2	3860	3858
354	2	3861	3858
355	2	3571	3862
356	2	3859	3862
357	2	3863	3862
358	2	3864	3862
359	2	3571	3865
360	2	3859	3865
361	2	3866	3865
362	2	3863	3865
363	2	3867	3865
364	2	3571	3868
365	2	3859	3868
366	2	3863	3868
367	2	3878	3877
368	2	3880	3879
369	2	3882	3881
370	2	3887	3886
371	2	230	3886
372	2	3887	3888
373	2	230	3888
374	2	3887	3889
375	2	230	3889
376	3	3719	3895
377	3	3896	3895
378	2	3719	3901
379	2	3902	3901
380	2	3719	3905
381	2	3906	3905
382	3	294	3911
383	3	3919	3918
384	3	3921	3920
385	3	3923	3922
386	3	3926	3925
387	3	3927	3925
388	3	3926	3929
389	3	3930	3929
390	2	3955	3954
391	2	3957	3956
392	2	3955	3956
393	2	3959	3958
394	2	3955	3958
395	3	4002	4003
396	2	4004	4003
397	2	4005	4003
398	3	4002	4006
399	2	4007	4006
400	2	4008	4006
401	2	4029	4028
402	2	4031	4032
403	2	4031	4033
404	2	4031	4034
405	3	4040	4039
406	2	3274	4047
407	2	230	4047
408	2	3275	4047
409	2	3276	4047
410	2	3742	4047
411	2	3277	4047
412	2	4053	4052
413	2	4051	4058
414	2	230	4084
415	2	4086	4085
416	3	4111	4110
417	2	4124	4123
418	2	282	4123
419	2	4125	4123
420	2	4126	4123
421	2	4130	4131
422	2	4132	4131
423	2	4133	4131
424	2	4139	4138
425	2	4140	4141
426	3	4140	4142
427	3	4140	4143
428	3	4140	4144
429	2	4183	4182
430	2	2910	4182
431	2	4184	4185
432	2	65	4185
433	3	4184	4186
434	3	286	4186
435	2	4193	4192
436	2	4065	4194
437	2	3902	4194
438	2	4065	4215
439	3	4222	4221
440	3	2831	4223
441	2	4225	4224
442	2	4226	4224
443	2	4227	4224
444	2	2831	4224
445	2	4228	4224
446	2	4230	4229
447	2	4231	4229
448	3	74	4236
449	2	4247	4246
450	2	4249	4250
451	2	4251	4250
452	3	779	4253
453	3	4254	4253
454	2	4255	4256
455	2	4266	4267
456	2	850	4267
457	2	4269	4268
458	2	850	4268
459	2	4271	4270
460	2	850	4270
461	2	850	4272
462	2	4273	4272
463	2	60	4277
464	2	87	4277
465	2	4288	4287
466	2	4289	4287
467	2	227	4290
468	3	4299	4298
469	2	2642	4302
470	2	4303	4302
471	2	4307	4306
472	2	396	4308
473	2	4309	4308
474	3	363	4312
475	3	4317	4318
476	2	4351	4350
477	3	4379	4378
478	2	4369	4378
479	2	4377	4378
480	2	4380	4378
481	2	4369	4381
482	2	4377	4381
483	2	4380	4381
484	2	4369	4382
485	2	4377	4382
486	2	4380	4382
487	2	4369	4383
488	2	4377	4383
489	2	4380	4383
490	2	4369	4384
491	2	4377	4384
492	2	4380	4384
493	2	4369	4385
494	2	4377	4385
495	2	4380	4385
496	2	4369	4386
497	2	4377	4386
498	2	4380	4386
499	3	4394	4393
500	3	4395	4393
501	3	4402	4403
502	2	254	4426
503	2	252	4426
504	2	4425	4426
505	2	596	4427
506	2	597	4427
507	2	590	4429
508	2	4425	4437
509	2	254	4438
510	2	252	4438
511	2	4425	4439
512	2	254	4440
513	2	252	4440
514	2	252	4441
515	2	4477	4476
516	2	299	4498
517	2	4499	4498
518	2	4500	4498
519	2	4518	4517
520	2	4519	4517
521	2	4521	4520
522	2	4525	4524
523	2	4526	4524
524	2	4528	4527
525	2	4529	4527
526	2	4521	4530
527	2	4532	4531
528	2	4525	4533
529	2	4525	4534
530	3	4536	4535
531	2	513	4558
532	3	3959	4592
533	3	4610	4609
534	2	4612	4611
535	2	4614	4613
536	2	751	4639
537	2	4640	4639
538	2	4660	4659
539	2	4315	4672
540	2	4315	4673
541	2	4315	4674
542	2	2890	4785
543	2	4793	4794
544	2	4795	4794
545	2	4796	4794
546	2	4797	4794
547	2	4798	4794
548	2	4799	4794
549	2	4800	4794
550	2	4801	4794
551	3	4813	4812
552	2	4814	4812
553	2	4815	4812
554	2	4823	4822
555	3	4825	4824
556	2	3249	4827
557	2	4828	4827
558	2	4825	4827
559	2	4830	4829
560	2	4825	4829
561	2	2788	4831
562	2	4825	4831
563	2	3047	4832
564	2	4825	4832
565	2	4833	4832
566	2	3047	4834
567	2	4825	4834
568	2	3365	4835
569	2	3366	4835
570	2	3367	4835
571	2	4836	4835
572	2	4825	4837
573	2	4838	4837
574	2	4839	4837
575	2	3054	4840
576	2	4825	4840
577	2	4841	4840
578	2	4847	4846
579	2	4848	4846
580	2	4849	4846
581	3	4859	4858
582	3	2903	4861
583	3	4865	4864
584	2	3605	4869
585	3	2792	4903
586	2	4906	4905
587	2	4913	4912
588	2	4914	4912
589	2	4915	4912
590	3	3698	4930
591	2	4954	4953
592	2	4958	4957
593	2	4961	4960
594	2	4965	4964
595	2	4988	4987
596	2	93	4987
597	2	4996	4998
598	2	532	4999
599	2	533	4999
600	2	4991	5006
601	2	4996	5006
602	3	2589	5026
603	2	2605	5027
604	3	2588	5028
605	3	2606	5029
606	3	2607	5030
607	2	5036	5035
608	2	5037	5035
609	2	5036	5038
610	2	5037	5038
611	3	5040	5039
612	2	393	5067
613	2	394	5067
614	2	395	5067
615	2	408	5067
616	2	410	5067
617	2	381	5068
618	2	389	5068
619	2	389	5069
620	2	404	5069
621	2	407	5069
622	2	267	5071
623	2	5075	5074
624	2	5082	5083
625	3	2946	5129
626	2	370	5130
627	2	3896	5139
628	2	27	5139
629	2	2650	5140
630	2	2649	5142
631	2	5143	5142
632	3	2651	5147
633	2	5163	5162
634	2	5164	5162
635	2	2651	5165
636	3	5182	5181
637	3	5184	5183
638	3	5186	5185
639	3	3079	5192
640	2	5190	5192
641	2	5193	5192
642	2	5194	5192
643	2	5306	5308
644	2	5311	5310
645	3	3379	5377
646	2	4241	5396
647	2	5410	5409
648	2	5411	5409
649	2	3045	5436
650	2	5437	5436
651	2	5445	5444
652	2	5446	5444
653	2	2997	5473
654	3	3251	5474
655	3	3464	5475
656	3	5478	5477
657	2	5485	5487
658	2	5486	5487
659	2	5494	5493
660	2	5482	5503
661	2	5509	5508
662	2	5510	5508
663	3	5511	5512
664	3	5513	5512
665	3	5514	5512
666	3	5515	5512
667	3	5511	5519
668	3	5520	5519
669	3	5521	5519
670	3	5486	5528
671	3	5488	5528
672	3	5511	5528
673	2	4202	5528
674	3	4217	5530
675	2	3896	5560
676	2	5545	5560
677	2	5566	5565
678	2	5567	5565
679	2	2831	5575
680	2	1106	5581
681	2	5580	5581
682	2	5585	5586
683	2	5585	5588
684	2	5610	5609
685	2	5611	5609
686	2	558	5613
687	2	3399	5644
688	2	5645	5644
689	2	5647	5646
690	2	5645	5646
691	3	5660	5659
692	3	5662	5661
693	2	2838	5669
694	2	94	5730
695	2	5713	5730
696	2	2590	5733
697	2	313	5760
698	2	5761	5760
699	2	4730	5768
700	2	313	5769
701	2	754	5771
702	2	756	5771
703	2	5795	5794
704	2	5810	5809
705	2	3876	5818
706	2	4012	5818
707	2	5819	5818
708	2	3315	5842
709	2	5867	5866
710	3	189	5879
711	3	189	5880
712	3	189	5881
713	2	189	5882
714	3	189	5883
715	2	5884	5886
716	2	5902	5907
717	2	5968	5967
718	2	5969	5967
719	2	5978	5977
720	2	6023	6022
721	2	6024	6022
722	2	6026	6028
723	2	6029	6028
724	2	6088	6089
725	2	6133	6132
726	2	6134	6132
727	2	6167	6168
728	2	6167	6169
729	2	725	6188
730	2	6189	6190
731	2	6189	6191
732	3	6187	6192
733	2	6189	6193
734	2	6194	6193
735	2	6196	6195
736	2	6198	6197
737	2	6189	6201
738	2	6203	6202
739	2	828	6210
740	2	6211	6210
741	2	6228	6227
742	2	6229	6227
743	3	6249	6248
744	3	4315	6262
745	3	4317	6266
746	3	230	6272
747	3	3276	6272
748	3	6273	6272
749	3	4063	6277
750	2	3894	6278
751	2	6279	6278
752	2	3706	6285
753	2	6286	6285
754	2	6287	6285
755	2	6288	6285
756	2	6289	6285
757	2	6290	6285
758	2	6291	6285
759	3	4040	6304
760	3	74	6305
761	3	6308	6307
762	2	3195	6315
763	2	3271	6337
764	2	3719	6337
765	2	2677	6339
766	2	6222	6346
767	3	4140	6360
768	3	2714	6382
769	3	775	6385
770	3	2714	6386
771	3	2714	6388
772	3	3128	6389
773	3	4048	6396
774	3	6215	6396
775	2	6404	6403
776	2	6405	6403
777	3	6249	6409
778	3	6416	6415
779	3	6418	6417
780	3	6420	6419
781	3	6422	6421
782	3	6424	6423
783	2	6426	6425
784	3	6426	6427
785	2	2647	6440
786	3	5584	6445
787	2	4048	6453
788	2	4040	6453
789	2	1163	6476
790	2	6475	6476
791	2	6477	6476
792	2	6478	6476
793	2	6481	6480
794	2	6483	6482
795	2	2739	6487
796	3	2714	6493
797	2	6495	6494
798	3	74	6496
799	2	6499	6498
800	2	3875	6509
801	2	4012	6509
802	2	5819	6509
803	3	6551	6550
804	3	3128	6565
805	3	6569	6568
806	2	3274	6580
807	2	3275	6580
808	2	3276	6580
809	2	3742	6580
810	2	3277	6580
811	2	6585	6584
812	3	6569	6586
813	2	591	6594
814	2	2669	6594
815	3	6276	6595
816	3	6596	6595
817	3	775	6659
818	3	6671	6670
819	3	6673	6672
820	2	6676	6675
821	3	2714	6677
822	3	3128	6688
823	3	3080	6689
824	3	2714	6698
825	3	6492	6700
826	3	3085	6707
827	3	3128	6720
828	2	2919	6724
829	2	4031	6724
830	2	6725	6724
831	3	6731	6730
832	2	6734	6733
833	2	6735	6733
834	2	6736	6733
835	2	918	6762
836	2	286	6762
837	2	918	6763
838	2	3487	6763
839	3	3128	6766
840	2	6771	6770
841	2	6772	6770
842	2	3714	6773
843	2	6772	6773
844	2	2586	6780
845	2	2590	6780
846	2	6276	6780
847	2	2677	6780
848	3	293	6781
849	3	5103	6781
850	2	6391	6781
851	3	293	6782
852	3	4504	6782
853	3	293	6783
854	2	5570	6783
855	3	293	6784
856	3	5677	6784
857	2	4188	6786
858	2	6787	6786
859	2	6788	6786
860	2	6789	6786
861	2	6790	6786
862	2	6791	6786
863	2	2669	6802
864	2	5674	6802
865	3	163	6805
866	2	6806	6805
867	3	2660	6807
868	2	2649	6807
869	3	2660	6808
870	2	2654	6808
871	3	2660	6809
872	2	5684	6809
873	2	6812	6811
874	3	2660	6813
875	2	5612	6813
876	2	2831	6813
877	2	2838	6815
878	3	3127	6816
879	3	6835	6834
880	3	293	6847
881	2	830	6847
882	2	2647	6847
883	2	230	6863
884	2	5145	6863
885	2	4289	6863
886	2	3274	6869
887	2	6870	6869
888	2	6871	6869
889	2	6872	6869
890	3	6876	6875
891	3	6877	6875
892	2	6932	6931
893	2	6933	6931
894	3	3078	6939
895	3	2822	6944
896	2	6968	6967
897	3	3082	6986
898	3	3138	6986
899	3	7038	7037
900	3	7039	7037
901	2	520	7061
902	2	2593	7061
903	2	2812	7061
904	2	3397	7061
905	2	6343	7061
906	2	7062	7061
907	3	2714	7063
908	3	7066	7065
909	3	2714	7144
910	3	3128	7157
911	3	2714	7158
912	3	2714	7160
913	2	6404	7163
914	2	6405	7163
915	3	3082	7168
916	3	3151	7168
917	3	3128	7185
918	3	3094	7188
919	3	2714	7191
920	3	2714	7201
921	3	2714	7202
922	3	3185	7213
923	3	2714	7214
924	3	3094	7215
925	2	3700	7216
926	2	7217	7216
927	2	7218	7216
928	2	7219	7216
929	3	7237	7236
930	2	7238	7236
931	3	3094	7262
932	2	7479	7481
933	2	7479	7483
934	3	7512	7511
935	2	4556	7532
936	2	3047	7549
937	2	7550	7549
938	2	7551	7549
939	2	7554	7553
940	3	7575	7574
941	3	7599	7598
942	2	7602	7603
943	2	7604	7603
944	2	7611	7610
945	3	7485	7616
946	3	74	7654
947	2	7656	7655
948	2	7657	7655
949	2	7658	7655
950	2	7659	7655
951	2	7660	7655
952	2	7661	7655
953	3	7657	7662
954	2	74	7663
955	3	7658	7664
956	2	74	7665
957	3	7661	7666
958	2	74	7667
959	3	7656	7668
960	2	74	7669
961	2	74	7670
962	2	74	7671
963	2	74	7672
964	2	74	7673
965	2	74	7674
966	2	74	7675
967	2	74	7676
968	2	74	7677
969	2	74	7678
970	2	74	7679
971	3	7656	7680
972	2	74	7681
973	3	7661	7682
974	2	74	7683
975	3	3028	7684
976	3	3028	7685
977	3	3028	7686
978	3	3028	7687
979	2	31	7689
980	2	32	7689
981	2	7690	7689
982	3	74	7691
983	3	74	7692
984	3	74	7693
985	3	74	7694
986	3	74	7695
987	3	74	7696
988	3	74	7697
989	3	74	7698
990	3	74	7700
991	3	74	7701
992	3	74	7702
993	3	74	7703
994	2	7706	7705
995	2	7780	7779
996	2	7781	7779
997	3	6222	7788
998	2	5611	7792
999	3	7810	7809
1000	3	7812	7813
1001	3	7814	7815
1002	2	7607	7825
1003	2	7613	7826
1004	2	7827	7826
1005	2	7611	7828
1006	3	7971	7970
1007	3	8025	8024
1008	2	664	8101
1009	2	5482	8115
1010	3	7709	8116
1011	3	829	8116
1012	3	3084	8160
1013	3	3080	8162
1014	2	8164	8163
1015	3	4874	8315
1016	3	4875	8315
1017	3	4896	8315
1018	3	8316	8315
1019	3	4884	8317
1020	3	4885	8317
1021	3	4896	8317
1022	3	8316	8317
1023	2	8330	8329
1024	2	8331	8329
1025	2	8335	8334
1026	3	8373	8372
1027	3	8373	8374
1028	3	3078	8493
1029	3	775	8493
1030	3	8712	8711
1031	2	2649	8711
1032	2	27	8711
1033	2	8713	8711
1034	3	8712	8714
1035	2	2649	8714
1036	2	27	8714
1037	2	8713	8714
1038	3	8721	8720
1039	2	2649	8720
1040	2	27	8720
1041	2	8713	8720
1042	3	8721	8722
1043	2	2649	8722
1044	2	27	8722
1045	2	8713	8722
1046	2	9034	9033
1047	2	6772	9033
1048	2	9101	9100
1049	2	9102	9100
1050	3	74	9419
1051	3	74	9420
1052	3	74	9422
1053	3	74	9423
1054	2	74	9424
1055	3	9426	9425
1056	2	74	9427
1057	2	7706	9427
1058	3	9444	9443
1059	2	3719	9443
1060	2	9452	9451
1061	3	74	9456
1062	3	74	9457
1063	2	6222	9469
1064	2	8065	9469
1065	2	3276	9469
1066	2	9470	9469
1067	2	9471	9469
1068	2	6223	9477
1069	2	7789	9477
1070	2	8065	9477
1071	2	3276	9477
1072	2	9470	9477
1073	2	9471	9477
1074	2	6223	9478
1075	2	8065	9478
1076	2	3276	9478
1077	2	9470	9478
1078	2	9471	9478
1079	2	6223	9479
1080	2	7786	9479
1081	2	8065	9479
1082	2	3276	9479
1083	2	9470	9479
1084	2	9471	9479
1085	2	6223	9480
1086	2	7789	9480
1087	2	8065	9480
1088	2	3276	9480
1089	2	9470	9480
1090	2	9471	9480
1091	2	6223	9481
1092	2	8065	9481
1093	2	3276	9481
1094	2	9470	9481
1095	2	9471	9481
1096	2	6224	9482
1097	2	8065	9482
1098	2	3276	9482
1099	2	9470	9482
1100	2	9471	9482
1101	2	7602	9488
1102	2	9489	9488
1103	3	9491	9490
1104	3	9492	9490
1105	3	9493	9490
1106	3	9495	9494
1107	2	2910	9498
1108	2	6800	9589
1109	2	6478	9589
1110	2	9630	9629
1111	2	9631	9629
1112	2	9580	9657
1113	2	9658	9657
1114	2	4105	9668
1115	2	9610	9668
1116	2	9669	9668
1117	2	4048	9689
1118	2	7602	9689
1119	2	9690	9689
1120	2	9691	9689
1121	2	9489	9689
1122	2	9703	9702
1123	2	9704	9702
1124	2	9706	9705
1125	2	9707	9705
1126	2	9528	9718
1127	2	9529	9718
1128	2	4183	9718
1129	2	9593	9731
1130	2	9597	9731
1131	2	4126	9731
1132	2	282	9732
1133	2	283	9732
1134	2	9600	9732
1135	2	4126	9732
1136	2	9695	9735
1137	2	2910	9735
1138	2	9695	9736
1139	2	2910	9736
1140	2	9695	9737
1141	2	2910	9737
1142	2	4188	9738
1143	2	6788	9738
1144	2	9739	9738
1145	2	4188	9740
1146	2	6787	9740
1147	2	9739	9740
1148	2	3209	9742
1149	2	4188	9742
1150	2	9739	9742
1151	2	6293	9748
1152	2	9547	9748
1153	2	9544	9755
1154	2	9545	9755
1155	2	9756	9755
1156	2	9739	9755
1157	2	9757	9755
1158	2	4111	9758
1159	2	9626	9758
1160	2	4130	9762
1161	2	9553	9762
1162	2	9555	9762
1163	2	9556	9762
1164	2	9697	9762
1165	2	281	9769
1166	2	4134	9769
1167	2	9594	9769
1168	2	4150	9773
1169	2	9596	9773
1170	2	9608	9773
1171	2	9767	9773
1172	2	9616	9788
1173	2	9619	9788
1174	2	4126	9788
1175	2	2913	9800
1176	2	2914	9800
1177	2	2913	9820
1178	2	2914	9820
1179	2	3902	9822
1180	2	9651	9822
1181	2	2913	9828
1182	2	2914	9828
1183	2	6792	9835
1184	2	6793	9835
1185	2	9837	9836
1186	2	290	9836
1187	2	4489	9850
1188	2	9571	9850
1189	2	6478	9853
1190	2	6478	9854
1191	2	3274	9856
1192	2	4048	9856
1193	2	7602	9856
1194	2	6478	9856
1195	2	9690	9856
1196	2	9691	9856
1197	2	9489	9856
1198	2	7602	9857
1199	2	9673	9857
1200	2	9690	9857
1201	2	9691	9857
1202	2	9489	9857
1203	2	3274	9858
1204	2	6478	9858
1205	2	7493	9860
1206	2	2677	9860
1207	2	26	9860
1208	2	27	9860
1209	2	7482	9867
1210	2	9688	9867
1211	2	6800	9868
1212	2	9869	9868
1213	2	9874	9873
1214	2	281	9889
1215	2	9604	9889
1216	2	9605	9889
1217	2	4111	9895
1218	2	9586	9895
1219	2	9904	9903
1220	2	9905	9903
1221	2	9906	9903
1222	2	9561	9909
1223	2	9699	9909
1224	2	9658	9909
1225	3	9709	9910
1226	3	9911	9910
1227	3	9912	9910
1228	3	9913	9910
1229	2	9598	9921
1230	2	9603	9921
1231	2	9608	9921
1232	2	9694	9921
1233	2	9695	9921
1234	2	9767	9921
1235	2	4165	9929
1236	2	9569	9929
1237	2	9928	9929
1238	2	9543	9939
1239	2	9695	9939
1240	2	9940	9939
1241	2	9598	9961
1242	2	9603	9961
1243	2	9608	9961
1244	2	9811	9961
1245	2	88	9962
1246	2	4115	9962
1247	2	9592	9962
1248	2	9599	9962
1249	2	9819	9962
1250	2	4134	9965
1251	2	9594	9965
1252	2	9819	9965
1253	2	9595	9966
1254	2	9819	9966
1255	2	9967	9966
1256	2	282	9968
1257	2	283	9968
1258	2	9600	9968
1259	2	9818	9968
1260	2	4164	9979
1261	2	4165	9979
1262	2	4183	9979
1263	2	9957	9979
1264	2	9851	9983
1265	3	7602	10003
1266	3	9489	10003
1267	2	6478	10004
1268	3	10005	10006
1269	2	6800	10181
1270	2	6478	10181
1271	2	10222	10221
1272	2	10223	10221
1273	3	74	10280
1274	2	10328	10327
1275	3	9697	10329
1276	3	9693	10330
1277	3	9692	10331
1278	2	6223	10357
1279	2	7789	10357
1280	2	8065	10357
1281	2	3276	10357
1282	2	9470	10357
1283	2	9471	10357
1284	2	3078	10361
1285	2	3078	10362
1286	2	2831	10411
1287	2	3274	10414
1288	2	10415	10414
1289	2	3274	10417
1290	2	10418	10417
1291	2	10419	10417
1292	2	10420	10417
1293	2	10421	10417
1294	2	10422	10417
1295	3	2643	10477
1296	3	293	10477
1297	3	5103	10477
1298	3	5104	10477
1299	3	2644	10478
1300	3	293	10478
1301	3	5103	10478
1302	3	5105	10478
1303	3	293	10479
1304	3	5103	10479
1305	3	5106	10479
1306	3	6341	10479
1307	2	10504	10503
1308	2	10505	10503
1309	2	10506	10503
1310	2	10504	10507
1311	2	10505	10507
1312	2	10506	10507
1313	2	2831	10514
1314	2	2831	10516
1315	2	2831	10517
1316	3	7237	10545
1317	2	7238	10545
1318	3	3080	10593
1319	3	3082	10593
1320	3	3080	10594
1321	3	3082	10594
1322	2	3945	10604
1323	2	10605	10604
1324	2	10606	10604
1325	3	9491	10609
1326	3	9492	10609
1327	3	9493	10609
1328	2	9491	10610
1329	2	9492	10610
1330	2	9493	10610
1331	3	9491	10611
1332	2	3325	10616
1333	3	2669	10626
1334	3	10630	10629
1335	3	4053	10641
1336	3	5672	10643
1337	2	230	10647
1338	2	5801	10647
1339	2	3276	10647
1340	2	10639	10647
1341	3	7512	10649
1342	3	5478	10650
1343	3	6416	10651
1344	3	6418	10652
1345	3	6420	10653
1346	3	6422	10654
1347	3	6424	10655
1348	3	288	10716
1349	3	2845	10717
1350	3	288	10717
1351	3	9837	10718
1352	3	290	10718
1353	2	10732	10731
1354	3	5585	10751
1355	3	3128	10755
1356	3	3128	10756
1357	2	3397	10780
1358	2	10778	10780
1359	2	10786	10785
1360	2	10787	10785
1361	2	10786	10788
1362	2	10787	10788
1363	2	10786	10789
1364	2	10787	10789
1365	2	2655	10819
1366	2	10858	10857
1367	2	10859	10869
1368	2	10870	10876
1369	2	10877	10882
1370	2	6969	10888
1371	2	10889	10888
1372	2	6968	10890
1373	2	10891	10895
1374	2	10896	10903
1375	2	10904	10907
1376	2	10908	10912
1377	2	2997	10919
1378	2	3464	10919
1379	2	10920	10924
1380	2	10925	10928
1381	2	10929	10942
1382	2	10949	10953
1383	3	10494	10957
1384	3	10842	10957
1385	3	10494	10958
1386	3	10843	10958
1387	3	10494	10959
1388	3	10844	10959
1389	2	4814	10962
1390	2	10979	10986
1391	2	10990	10992
1392	3	3080	11020
1393	3	2714	11023
1394	2	11024	11030
